KLVR Charger Detection Monitor - Started 2025-08-21 18:44:51
Monitoring: http://10.110.73.155:8000
============================================================

#  1 18:44:51 | [AA TEST] Total: 48 | Correct AA: 47 | Misdetected as AAA:  1 | Retries: 0 | 🚨 MISDETECTION!
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1554mV | Δ=  -2mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1540mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1532mV | Δ=  10mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1572mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1542mV | Δ=  18mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1544mV | Δ=  -4mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1528mV | Δ=   6mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1562mV | Δ=  -2mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1564mV | Δ=  -6mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1560mV | Δ=   4mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1548mV | Δ=  20mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1592mV | Δ= -36mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1562mV | Δ= -28mV
    🚨 SLOT 13: KLVR-AAA | AAA_ON=1582mV | AAA_OFF=   8mV | Δ=1574mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1550mV | Δ=  -2mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1570mV | Δ=   4mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1548mV | Δ=   2mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1568mV | Δ=   2mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1552mV | Δ=  16mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1548mV | Δ=  38mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1584mV | Δ=   2mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1574mV | Δ=  -2mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1546mV | Δ=  -2mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1296mV | AAA_OFF=1270mV | Δ=  26mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1294mV | AAA_OFF=1272mV | Δ=  22mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1272mV | AAA_OFF=1274mV | Δ=  -2mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1266mV | AAA_OFF=1266mV | Δ=   0mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1248mV | AAA_OFF=1246mV | Δ=   2mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1272mV | AAA_OFF=1242mV | Δ=  30mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1266mV | AAA_OFF=1290mV | Δ= -24mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1260mV | AAA_OFF=1258mV | Δ=   2mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1248mV | AAA_OFF=1272mV | Δ= -24mV
